ask_max,fair_min,edge_min,min_tl,max_tl,min_gap,min_ratio,persistence,strengthening,side_agree,calls,contracts,coverage,accuracy,avg_ask,median_ask,avg_time_left,median_time_left,avg_fair,avg_edge,validation_rank
0.45,0.75,0.12,8.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4858
0.45,0.75,0.12,10.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4859
0.45,0.75,0.12,10.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4860
0.45,0.75,0.15,6.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4861
0.45,0.75,0.15,6.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4862
0.45,0.75,0.15,8.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4863
0.45,0.75,0.15,8.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4864
0.45,0.75,0.15,10.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4865
0.45,0.75,0.15,10.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4866
0.45,0.75,0.2,6.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4867
0.45,0.75,0.2,6.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4868
0.45,0.75,0.2,8.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4869
0.45,0.75,0.2,8.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4870
0.45,0.75,0.2,10.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4871
0.45,0.75,0.2,10.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4872
0.45,0.75,0.25,6.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4873
0.45,0.75,0.25,6.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4874
0.45,0.75,0.25,8.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4875
0.45,0.75,0.25,8.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4876
0.45,0.75,0.25,10.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4877
0.45,0.75,0.25,10.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3866666666666667,0.39,11.916666666666666,12.0,0.8352041954002271,0.4485375287335603,4878
0.45,0.75,0.08,8.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4879
0.45,0.75,0.08,8.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4880
0.45,0.75,0.1,8.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4881
0.45,0.75,0.1,8.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4882
0.45,0.75,0.12,8.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4883
0.45,0.75,0.12,8.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4884
0.45,0.75,0.15,8.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4885
0.45,0.75,0.15,8.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4886
0.45,0.75,0.2,8.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4887
0.45,0.75,0.2,8.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4888
0.45,0.75,0.25,8.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4889
0.45,0.75,0.25,8.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3741666666666667,0.385,10.833333333333334,10.5,0.8114722885264237,0.4373056218597571,4890
0.45,0.6,0.08,4.0,14.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4891
0.45,0.6,0.08,4.0,14.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4892
0.45,0.6,0.1,4.0,14.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4893
0.45,0.6,0.1,4.0,14.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4894
0.45,0.6,0.12,4.0,14.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4895
0.45,0.6,0.12,4.0,14.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4896
0.45,0.6,0.15,4.0,14.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4897
0.45,0.6,0.15,4.0,14.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4898
0.45,0.6,0.2,4.0,14.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4899
0.45,0.6,0.2,4.0,14.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4900
0.45,0.6,0.25,4.0,14.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4901
0.45,0.6,0.25,4.0,14.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3958333333333333,0.405,10.666666666666666,12.0,0.8252449423437391,0.42941160901040604,4902
0.35,0.6,0.08,4.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4903
0.35,0.6,0.08,4.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4904
0.35,0.6,0.1,4.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4905
0.35,0.6,0.1,4.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4906
0.35,0.6,0.12,4.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4907
0.35,0.6,0.12,4.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4908
0.35,0.6,0.15,4.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4909
0.35,0.6,0.15,4.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4910
0.35,0.6,0.2,4.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4911
0.35,0.6,0.2,4.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4912
0.35,0.6,0.25,4.0,12.0,0.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4913
0.35,0.6,0.25,4.0,12.0,0.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.30083333333333334,0.315,9.916666666666666,10.0,0.7041355798164216,0.40330224648308827,4914
0.5,0.6,0.08,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4915
0.5,0.6,0.08,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4916
0.5,0.6,0.1,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4917
0.5,0.6,0.1,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4918
0.5,0.6,0.12,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4919
0.5,0.6,0.12,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4920
0.5,0.6,0.15,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4921
0.5,0.6,0.15,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4922
0.5,0.65,0.08,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4923
0.5,0.65,0.08,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4924
0.5,0.65,0.1,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4925
0.5,0.65,0.1,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4926
0.5,0.65,0.12,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4927
0.5,0.65,0.12,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4928
0.5,0.65,0.15,6.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4929
0.5,0.65,0.15,6.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4666666666666666,0.475,9.083333333333334,9.5,0.845982333922333,0.3793156672556662,4930
0.5,0.85,0.08,2.0,12.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4931
0.5,0.85,0.08,2.0,12.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4932
0.5,0.85,0.1,2.0,12.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4933
0.5,0.85,0.1,2.0,12.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4934
0.5,0.85,0.12,2.0,12.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4935
0.5,0.85,0.12,2.0,12.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4936
0.5,0.85,0.15,2.0,12.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4937
0.5,0.85,0.15,2.0,12.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4938
0.5,0.85,0.2,2.0,12.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4939
0.5,0.85,0.2,2.0,12.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4940
0.5,0.85,0.25,2.0,12.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4941
0.5,0.85,0.25,2.0,12.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.435,0.47,8.75,10.0,0.8783733515120956,0.44337335151209545,4942
0.4,0.7,0.08,4.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4943
0.4,0.7,0.08,4.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4944
0.4,0.7,0.1,4.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4945
0.4,0.7,0.1,4.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4946
0.4,0.7,0.12,4.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4947
0.4,0.7,0.12,4.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4948
0.4,0.7,0.15,4.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4949
0.4,0.7,0.15,4.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4950
0.4,0.7,0.2,4.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4951
0.4,0.7,0.2,4.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4952
0.4,0.7,0.25,4.0,14.0,25.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4953
0.4,0.7,0.25,4.0,14.0,25.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.3625,0.375,8.5,10.0,0.8192505754714073,0.45675057547140746,4954
0.5,0.8,0.08,2.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4955
0.5,0.8,0.08,2.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4956
0.5,0.8,0.1,2.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4957
0.5,0.8,0.1,2.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4958
0.5,0.8,0.12,2.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4959
0.5,0.8,0.12,2.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4960
0.5,0.8,0.15,2.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4961
0.5,0.8,0.15,2.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4962
0.5,0.8,0.2,2.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4963
0.5,0.8,0.2,2.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4964
0.5,0.8,0.25,2.0,10.0,50.0,0.0,1,False,False,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4965
0.5,0.8,0.25,2.0,10.0,50.0,0.0,1,False,True,12,99,0.12121212121212122,0.6666666666666666,0.4524999999999999,0.47,7.75,9.0,0.8764792171497074,0.4239792171497076,4966
0.5,0.6,0.08,4.0,14.0,25.0,0.0,1,False,False,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4967
0.5,0.6,0.08,4.0,14.0,25.0,0.0,1,False,True,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4968
0.5,0.6,0.1,4.0,14.0,25.0,0.0,1,False,False,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4969
0.5,0.6,0.1,4.0,14.0,25.0,0.0,1,False,True,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4970
0.5,0.6,0.12,4.0,14.0,25.0,0.0,1,False,False,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4971
0.5,0.6,0.12,4.0,14.0,25.0,0.0,1,False,True,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4972
0.5,0.6,0.15,4.0,14.0,25.0,0.0,1,False,False,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4973
0.5,0.6,0.15,4.0,14.0,25.0,0.0,1,False,True,53,99,0.5353535353535354,0.660377358490566,0.44547169811320747,0.46,11.716981132075471,12.0,0.7794568290638213,0.3339851309506137,4974
0.5,0.6,0.08,6.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4975
0.5,0.6,0.08,6.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4976
0.5,0.6,0.08,8.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4977
0.5,0.6,0.08,8.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4978
0.5,0.6,0.1,6.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4979
0.5,0.6,0.1,6.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4980
0.5,0.6,0.1,8.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4981
0.5,0.6,0.1,8.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4982
0.5,0.6,0.12,6.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4983
0.5,0.6,0.12,6.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4984
0.5,0.6,0.12,8.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4985
0.5,0.6,0.12,8.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4986
0.5,0.6,0.15,6.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4987
0.5,0.6,0.15,6.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4988
0.5,0.6,0.15,8.0,14.0,25.0,0.0,1,False,False,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4989
0.5,0.6,0.15,8.0,14.0,25.0,0.0,1,False,True,50,99,0.5050505050505051,0.66,0.4467999999999999,0.46499999999999997,12.16,12.5,0.7803965958599126,0.33359659585991275,4990
0.5,0.7,0.08,2.0,12.0,0.0,0.0,1,False,False,41,99,0.41414141414141414,0.6585365853658537,0.4178048780487805,0.4399999999999999,8.365853658536585,10.0,0.8055970546613112,0.3877921766125306,4991
0.5,0.7,0.08,2.0,12.0,0.0,0.0,1,False,True,41,99,0.41414141414141414,0.6585365853658537,0.4178048780487805,0.4399999999999999,8.365853658536585,10.0,0.8055970546613112,0.3877921766125306,4992
0.5,0.7,0.1,2.0,12.0,0.0,0.0,1,False,False,41,99,0.41414141414141414,0.6585365853658537,0.4178048780487805,0.4399999999999999,8.365853658536585,10.0,0.8055970546613112,0.3877921766125306,4993
0.5,0.7,0.1,2.0,12.0,0.0,0.0,1,False,True,41,99,0.41414141414141414,0.6585365853658537,0.4178048780487805,0.4399999999999999,8.365853658536585,10.0,0.8055970546613112,0.3877921766125306,4994
0.5,0.7,0.12,2.0,12.0,0.0,0.0,1,False,False,41,99,0.41414141414141414,0.6585365853658537,0.4178048780487805,0.4399999999999999,8.365853658536585,10.0,0.8055970546613112,0.3877921766125306,4995
0.5,0.7,0.12,2.0,12.0,0.0,0.0,1,False,True,41,99,0.41414141414141414,0.6585365853658537,0.4178048780487805,0.4399999999999999,8.365853658536585,10.0,0.8055970546613112,0.3877921766125306,4996
