contract,candle_end_utc,yes_ask,yes_bid,no_ask
KXBTC15M-26AUG212115-15,2026-08-22 01:06:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG212115-15,2026-08-22 01:07:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG212115-15,2026-08-22 01:08:00+00:00,0.911,0.91,0.0899999999999999
KXBTC15M-26AUG212115-15,2026-08-22 01:09:00+00:00,0.932,0.931,0.0689999999999999
KXBTC15M-26AUG212115-15,2026-08-22 01:10:00+00:00,0.93,0.929,0.0709999999999999
KXBTC15M-26AUG212115-15,2026-08-22 01:11:00+00:00,0.986,0.985,0.015
KXBTC15M-26AUG212115-15,2026-08-22 01:12:00+00:00,0.983,0.982,0.018
KXBTC15M-26AUG212115-15,2026-08-22 01:13:00+00:00,0.987,0.986,0.014
KXBTC15M-26AUG212115-15,2026-08-22 01:14:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212115-15,2026-08-22 01:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212130-30,2026-08-22 01:16:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG212130-30,2026-08-22 01:17:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG212130-30,2026-08-22 01:18:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG212130-30,2026-08-22 01:19:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG212130-30,2026-08-22 01:20:00+00:00,0.26,0.25,0.75
KXBTC15M-26AUG212130-30,2026-08-22 01:21:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG212130-30,2026-08-22 01:22:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG212130-30,2026-08-22 01:23:00+00:00,0.088,0.087,0.913
KXBTC15M-26AUG212130-30,2026-08-22 01:24:00+00:00,0.055,0.054,0.946
KXBTC15M-26AUG212130-30,2026-08-22 01:25:00+00:00,0.1,0.099,0.901
KXBTC15M-26AUG212130-30,2026-08-22 01:26:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG212130-30,2026-08-22 01:27:00+00:00,0.086,0.085,0.915
KXBTC15M-26AUG212130-30,2026-08-22 01:28:00+00:00,0.042,0.041,0.959
KXBTC15M-26AUG212130-30,2026-08-22 01:29:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG212130-30,2026-08-22 01:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG212145-45,2026-08-22 01:31:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG212145-45,2026-08-22 01:32:00+00:00,0.61,0.6,0.4
KXBTC15M-26AUG212145-45,2026-08-22 01:33:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG212145-45,2026-08-22 01:34:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG212145-45,2026-08-22 01:35:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG212145-45,2026-08-22 01:36:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG212145-45,2026-08-22 01:37:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG212145-45,2026-08-22 01:38:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG212145-45,2026-08-22 01:39:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG212145-45,2026-08-22 01:40:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG212145-45,2026-08-22 01:41:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG212145-45,2026-08-22 01:42:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG212145-45,2026-08-22 01:43:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG212145-45,2026-08-22 01:44:00+00:00,0.012,0.011,0.989
KXBTC15M-26AUG212145-45,2026-08-22 01:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG212200-00,2026-08-22 01:46:00+00:00,0.59,0.58,0.42
KXBTC15M-26AUG212200-00,2026-08-22 01:47:00+00:00,0.59,0.58,0.42
KXBTC15M-26AUG212200-00,2026-08-22 01:48:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG212200-00,2026-08-22 01:49:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG212200-00,2026-08-22 01:50:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG212200-00,2026-08-22 01:51:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG212200-00,2026-08-22 01:52:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG212200-00,2026-08-22 01:53:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG212200-00,2026-08-22 01:54:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG212200-00,2026-08-22 01:55:00+00:00,0.32,0.31,0.69
KXBTC15M-26AUG212200-00,2026-08-22 01:56:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG212200-00,2026-08-22 01:57:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG212200-00,2026-08-22 01:58:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG212200-00,2026-08-22 01:59:00+00:00,0.991,0.989,0.011
KXBTC15M-26AUG212200-00,2026-08-22 02:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212215-15,2026-08-22 02:01:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG212215-15,2026-08-22 02:02:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG212215-15,2026-08-22 02:03:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG212215-15,2026-08-22 02:04:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG212215-15,2026-08-22 02:05:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG212215-15,2026-08-22 02:06:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG212215-15,2026-08-22 02:07:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG212215-15,2026-08-22 02:08:00+00:00,0.68,0.67,0.3299999999999999
KXBTC15M-26AUG212215-15,2026-08-22 02:09:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG212215-15,2026-08-22 02:10:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG212215-15,2026-08-22 02:11:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG212215-15,2026-08-22 02:12:00+00:00,0.976,0.975,0.025
KXBTC15M-26AUG212215-15,2026-08-22 02:13:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG212215-15,2026-08-22 02:14:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212215-15,2026-08-22 02:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212230-30,2026-08-22 02:16:00+00:00,0.68,0.67,0.3299999999999999
KXBTC15M-26AUG212230-30,2026-08-22 02:17:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG212230-30,2026-08-22 02:18:00+00:00,0.78,0.77,0.2299999999999999
KXBTC15M-26AUG212230-30,2026-08-22 02:19:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG212230-30,2026-08-22 02:20:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG212230-30,2026-08-22 02:21:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG212230-30,2026-08-22 02:22:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG212230-30,2026-08-22 02:23:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG212230-30,2026-08-22 02:24:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG212230-30,2026-08-22 02:25:00+00:00,0.905,0.904,0.0959999999999999
KXBTC15M-26AUG212230-30,2026-08-22 02:26:00+00:00,0.975,0.974,0.026
KXBTC15M-26AUG212230-30,2026-08-22 02:27:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG212230-30,2026-08-22 02:28:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG212230-30,2026-08-22 02:29:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212230-30,2026-08-22 02:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212245-45,2026-08-22 02:31:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG212245-45,2026-08-22 02:32:00+00:00,0.61,0.6,0.4
KXBTC15M-26AUG212245-45,2026-08-22 02:33:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG212245-45,2026-08-22 02:34:00+00:00,0.24,0.23,0.77
KXBTC15M-26AUG212245-45,2026-08-22 02:35:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG212245-45,2026-08-22 02:36:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG212245-45,2026-08-22 02:37:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG212245-45,2026-08-22 02:38:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG212245-45,2026-08-22 02:39:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG212245-45,2026-08-22 02:40:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG212245-45,2026-08-22 02:41:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG212245-45,2026-08-22 02:42:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG212245-45,2026-08-22 02:43:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG212245-45,2026-08-22 02:44:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG212245-45,2026-08-22 02:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212300-00,2026-08-22 02:46:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG212300-00,2026-08-22 02:47:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG212300-00,2026-08-22 02:48:00+00:00,0.24,0.23,0.77
KXBTC15M-26AUG212300-00,2026-08-22 02:49:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG212300-00,2026-08-22 02:50:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG212300-00,2026-08-22 02:51:00+00:00,0.37,0.35,0.65
KXBTC15M-26AUG212300-00,2026-08-22 02:52:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG212300-00,2026-08-22 02:53:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG212300-00,2026-08-22 02:54:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG212300-00,2026-08-22 02:55:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG212300-00,2026-08-22 02:56:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG212300-00,2026-08-22 02:57:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG212300-00,2026-08-22 02:58:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG212300-00,2026-08-22 02:59:00+00:00,0.11,0.1,0.9
KXBTC15M-26AUG212300-00,2026-08-22 03:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG212315-15,2026-08-22 03:01:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG212315-15,2026-08-22 03:02:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG212315-15,2026-08-22 03:03:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG212315-15,2026-08-22 03:04:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG212315-15,2026-08-22 03:05:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG212315-15,2026-08-22 03:06:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG212315-15,2026-08-22 03:07:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG212315-15,2026-08-22 03:08:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG212315-15,2026-08-22 03:09:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG212315-15,2026-08-22 03:10:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG212315-15,2026-08-22 03:11:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG212315-15,2026-08-22 03:12:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG212315-15,2026-08-22 03:13:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG212315-15,2026-08-22 03:14:00+00:00,0.12,0.11,0.89
KXBTC15M-26AUG212315-15,2026-08-22 03:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG212330-30,2026-08-22 03:16:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG212330-30,2026-08-22 03:17:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG212330-30,2026-08-22 03:18:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG212330-30,2026-08-22 03:19:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG212330-30,2026-08-22 03:20:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG212330-30,2026-08-22 03:21:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG212330-30,2026-08-22 03:22:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG212330-30,2026-08-22 03:23:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG212330-30,2026-08-22 03:24:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG212330-30,2026-08-22 03:25:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG212330-30,2026-08-22 03:26:00+00:00,0.975,0.974,0.026
KXBTC15M-26AUG212330-30,2026-08-22 03:27:00+00:00,0.988,0.987,0.013
KXBTC15M-26AUG212330-30,2026-08-22 03:28:00+00:00,0.996,0.995,0.005
KXBTC15M-26AUG212330-30,2026-08-22 03:29:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212330-30,2026-08-22 03:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG212345-45,2026-08-22 03:31:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG212345-45,2026-08-22 03:32:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG212345-45,2026-08-22 03:33:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG212345-45,2026-08-22 03:34:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG212345-45,2026-08-22 03:35:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG212345-45,2026-08-22 03:36:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG212345-45,2026-08-22 03:37:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG212345-45,2026-08-22 03:38:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG212345-45,2026-08-22 03:39:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG212345-45,2026-08-22 03:40:00+00:00,0.26,0.25,0.75
KXBTC15M-26AUG212345-45,2026-08-22 03:41:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG212345-45,2026-08-22 03:42:00+00:00,0.028,0.025,0.975
KXBTC15M-26AUG212345-45,2026-08-22 03:43:00+00:00,0.052,0.051,0.949
KXBTC15M-26AUG212345-45,2026-08-22 03:44:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG212345-45,2026-08-22 03:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220000-00,2026-08-22 03:46:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG220000-00,2026-08-22 03:47:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG220000-00,2026-08-22 03:48:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG220000-00,2026-08-22 03:49:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG220000-00,2026-08-22 03:50:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG220000-00,2026-08-22 03:51:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG220000-00,2026-08-22 03:52:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG220000-00,2026-08-22 03:53:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG220000-00,2026-08-22 03:54:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG220000-00,2026-08-22 03:55:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG220000-00,2026-08-22 03:56:00+00:00,0.096,0.091,0.909
KXBTC15M-26AUG220000-00,2026-08-22 03:57:00+00:00,0.024,0.023,0.977
KXBTC15M-26AUG220000-00,2026-08-22 03:58:00+00:00,0.018,0.017,0.983
KXBTC15M-26AUG220000-00,2026-08-22 03:59:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220000-00,2026-08-22 04:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220015-15,2026-08-22 04:01:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG220015-15,2026-08-22 04:02:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG220015-15,2026-08-22 04:03:00+00:00,0.32,0.31,0.69
KXBTC15M-26AUG220015-15,2026-08-22 04:04:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG220015-15,2026-08-22 04:05:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG220015-15,2026-08-22 04:06:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG220015-15,2026-08-22 04:07:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG220015-15,2026-08-22 04:08:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG220015-15,2026-08-22 04:09:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG220015-15,2026-08-22 04:10:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG220015-15,2026-08-22 04:11:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG220015-15,2026-08-22 04:12:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG220015-15,2026-08-22 04:13:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG220015-15,2026-08-22 04:14:00+00:00,0.071,0.066,0.934
KXBTC15M-26AUG220015-15,2026-08-22 04:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220030-30,2026-08-22 04:16:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG220030-30,2026-08-22 04:17:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG220030-30,2026-08-22 04:18:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG220030-30,2026-08-22 04:19:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG220030-30,2026-08-22 04:20:00+00:00,0.32,0.31,0.69
KXBTC15M-26AUG220030-30,2026-08-22 04:21:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG220030-30,2026-08-22 04:22:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG220030-30,2026-08-22 04:23:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG220030-30,2026-08-22 04:24:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG220030-30,2026-08-22 04:25:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG220030-30,2026-08-22 04:26:00+00:00,0.92,0.918,0.0819999999999999
KXBTC15M-26AUG220030-30,2026-08-22 04:27:00+00:00,0.978,0.977,0.023
KXBTC15M-26AUG220030-30,2026-08-22 04:28:00+00:00,0.975,0.972,0.028
KXBTC15M-26AUG220030-30,2026-08-22 04:29:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220030-30,2026-08-22 04:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220045-45,2026-08-22 04:31:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG220045-45,2026-08-22 04:32:00+00:00,0.58,0.56,0.4399999999999999
KXBTC15M-26AUG220045-45,2026-08-22 04:33:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG220045-45,2026-08-22 04:34:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG220045-45,2026-08-22 04:35:00+00:00,0.77,0.75,0.25
KXBTC15M-26AUG220045-45,2026-08-22 04:36:00+00:00,0.76,0.75,0.25
KXBTC15M-26AUG220045-45,2026-08-22 04:37:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG220045-45,2026-08-22 04:38:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG220045-45,2026-08-22 04:39:00+00:00,0.915,0.912,0.0879999999999999
KXBTC15M-26AUG220045-45,2026-08-22 04:40:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG220045-45,2026-08-22 04:41:00+00:00,0.927,0.926,0.0739999999999999
KXBTC15M-26AUG220045-45,2026-08-22 04:42:00+00:00,0.987,0.986,0.014
KXBTC15M-26AUG220045-45,2026-08-22 04:43:00+00:00,0.993,0.992,0.008
KXBTC15M-26AUG220045-45,2026-08-22 04:44:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220045-45,2026-08-22 04:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220100-00,2026-08-22 04:46:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG220100-00,2026-08-22 04:47:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG220100-00,2026-08-22 04:48:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG220100-00,2026-08-22 04:49:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG220100-00,2026-08-22 04:50:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG220100-00,2026-08-22 04:51:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG220100-00,2026-08-22 04:52:00+00:00,0.19,0.18,0.8200000000000001
KXBTC15M-26AUG220100-00,2026-08-22 04:53:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG220100-00,2026-08-22 04:54:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG220100-00,2026-08-22 04:55:00+00:00,0.078,0.077,0.923
KXBTC15M-26AUG220100-00,2026-08-22 04:56:00+00:00,0.054,0.053,0.947
KXBTC15M-26AUG220100-00,2026-08-22 04:57:00+00:00,0.022,0.02,0.98
KXBTC15M-26AUG220100-00,2026-08-22 04:58:00+00:00,0.009,0.008,0.992
KXBTC15M-26AUG220100-00,2026-08-22 04:59:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220100-00,2026-08-22 05:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220115-15,2026-08-22 05:01:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG220115-15,2026-08-22 05:02:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG220115-15,2026-08-22 05:03:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG220115-15,2026-08-22 05:04:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG220115-15,2026-08-22 05:05:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG220115-15,2026-08-22 05:06:00+00:00,0.62,0.61,0.39
KXBTC15M-26AUG220115-15,2026-08-22 05:07:00+00:00,0.62,0.61,0.39
KXBTC15M-26AUG220115-15,2026-08-22 05:08:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG220115-15,2026-08-22 05:09:00+00:00,0.058,0.056,0.944
KXBTC15M-26AUG220115-15,2026-08-22 05:10:00+00:00,0.025,0.024,0.976
KXBTC15M-26AUG220115-15,2026-08-22 05:11:00+00:00,0.013,0.012,0.988
KXBTC15M-26AUG220115-15,2026-08-22 05:12:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220115-15,2026-08-22 05:13:00+00:00,0.021,0.02,0.98
KXBTC15M-26AUG220115-15,2026-08-22 05:14:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220115-15,2026-08-22 05:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220130-30,2026-08-22 05:16:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG220130-30,2026-08-22 05:17:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG220130-30,2026-08-22 05:18:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG220130-30,2026-08-22 05:19:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG220130-30,2026-08-22 05:20:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG220130-30,2026-08-22 05:21:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG220130-30,2026-08-22 05:22:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG220130-30,2026-08-22 05:23:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG220130-30,2026-08-22 05:24:00+00:00,0.19,0.18,0.8200000000000001
KXBTC15M-26AUG220130-30,2026-08-22 05:25:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG220130-30,2026-08-22 05:26:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG220130-30,2026-08-22 05:27:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG220130-30,2026-08-22 05:28:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG220130-30,2026-08-22 05:29:00+00:00,0.084,0.083,0.917
KXBTC15M-26AUG220130-30,2026-08-22 05:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220145-45,2026-08-22 05:31:00+00:00,0.32,0.31,0.69
KXBTC15M-26AUG220145-45,2026-08-22 05:32:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG220145-45,2026-08-22 05:33:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG220145-45,2026-08-22 05:34:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG220145-45,2026-08-22 05:35:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG220145-45,2026-08-22 05:36:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG220145-45,2026-08-22 05:37:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG220145-45,2026-08-22 05:38:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG220145-45,2026-08-22 05:39:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG220145-45,2026-08-22 05:40:00+00:00,0.18,0.17,0.83
KXBTC15M-26AUG220145-45,2026-08-22 05:41:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG220145-45,2026-08-22 05:42:00+00:00,0.038,0.037,0.963
KXBTC15M-26AUG220145-45,2026-08-22 05:43:00+00:00,0.01,0.009,0.991
KXBTC15M-26AUG220145-45,2026-08-22 05:44:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220145-45,2026-08-22 05:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG220200-00,2026-08-22 05:46:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG220200-00,2026-08-22 05:47:00+00:00,0.68,0.67,0.3299999999999999
KXBTC15M-26AUG220200-00,2026-08-22 05:48:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG220200-00,2026-08-22 05:49:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG220200-00,2026-08-22 05:50:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG220200-00,2026-08-22 05:51:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG220200-00,2026-08-22 05:52:00+00:00,0.927,0.925,0.0749999999999999
KXBTC15M-26AUG220200-00,2026-08-22 05:53:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG220200-00,2026-08-22 05:54:00+00:00,0.923,0.921,0.0789999999999999
KXBTC15M-26AUG220200-00,2026-08-22 05:55:00+00:00,0.934,0.933,0.0669999999999999
KXBTC15M-26AUG220200-00,2026-08-22 05:56:00+00:00,0.977,0.975,0.025
KXBTC15M-26AUG220200-00,2026-08-22 05:57:00+00:00,0.986,0.985,0.015
KXBTC15M-26AUG220200-00,2026-08-22 05:58:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220200-00,2026-08-22 05:59:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220200-00,2026-08-22 06:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG220215-15,2026-08-22 06:01:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG220215-15,2026-08-22 06:02:00+00:00,0.51,0.5,0.5
