fair_min,max_time_left,early_boundary,early_gap,late_gap,min_support,min_dist_range,calls,contracts,coverage,accuracy,avg_time_left,median_time_left,pct_calls_5plus_min_left,avg_gap,avg_fair,validation_rank
0.92,8.0,7.0,150.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1145
0.92,8.0,7.0,150.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1146
0.92,8.0,7.0,150.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1147
0.92,8.0,7.0,150.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1148
0.92,8.0,7.0,150.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1149
0.92,8.0,7.0,150.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1150
0.92,8.0,7.0,150.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1151
0.92,8.0,7.0,150.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1152
0.92,8.0,7.0,150.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1153
0.92,8.0,7.0,150.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1154
0.92,8.0,7.0,150.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1155
0.92,8.0,7.0,150.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1156
0.92,8.0,8.0,75.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1157
0.92,8.0,8.0,75.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1158
0.92,8.0,8.0,75.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1159
0.92,8.0,8.0,75.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1160
0.92,8.0,8.0,75.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1161
0.92,8.0,8.0,75.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1162
0.92,8.0,8.0,75.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1163
0.92,8.0,8.0,75.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1164
0.92,8.0,8.0,75.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1165
0.92,8.0,8.0,75.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1166
0.92,8.0,8.0,75.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1167
0.92,8.0,8.0,75.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1168
0.92,8.0,8.0,90.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1169
0.92,8.0,8.0,90.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1170
0.92,8.0,8.0,90.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1171
0.92,8.0,8.0,90.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1172
0.92,8.0,8.0,90.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1173
0.92,8.0,8.0,90.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1174
0.92,8.0,8.0,90.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1175
0.92,8.0,8.0,90.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1176
0.92,8.0,8.0,90.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1177
0.92,8.0,8.0,90.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1178
0.92,8.0,8.0,90.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1179
0.92,8.0,8.0,90.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1180
0.92,8.0,8.0,100.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1181
0.92,8.0,8.0,100.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1182
0.92,8.0,8.0,100.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1183
0.92,8.0,8.0,100.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1184
0.92,8.0,8.0,100.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1185
0.92,8.0,8.0,100.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1186
0.92,8.0,8.0,100.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1187
0.92,8.0,8.0,100.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1188
0.92,8.0,8.0,100.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1189
0.92,8.0,8.0,100.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1190
0.92,8.0,8.0,100.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1191
0.92,8.0,8.0,100.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1192
0.92,8.0,8.0,110.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1193
0.92,8.0,8.0,110.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1194
0.92,8.0,8.0,110.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1195
0.92,8.0,8.0,110.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1196
0.92,8.0,8.0,110.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1197
0.92,8.0,8.0,110.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1198
0.92,8.0,8.0,110.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1199
0.92,8.0,8.0,110.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1200
0.92,8.0,8.0,110.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1201
0.92,8.0,8.0,110.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1202
0.92,8.0,8.0,110.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1203
0.92,8.0,8.0,110.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1204
0.92,8.0,8.0,125.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1205
0.92,8.0,8.0,125.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1206
0.92,8.0,8.0,125.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1207
0.92,8.0,8.0,125.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1208
0.92,8.0,8.0,125.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1209
0.92,8.0,8.0,125.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1210
0.92,8.0,8.0,125.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1211
0.92,8.0,8.0,125.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1212
0.92,8.0,8.0,125.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1213
0.92,8.0,8.0,125.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1214
0.92,8.0,8.0,125.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1215
0.92,8.0,8.0,125.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1216
0.92,8.0,8.0,150.0,50.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1217
0.92,8.0,8.0,150.0,50.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1218
0.92,8.0,8.0,150.0,50.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1219
0.92,8.0,8.0,150.0,50.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1220
0.92,8.0,8.0,150.0,75.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1221
0.92,8.0,8.0,150.0,75.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1222
0.92,8.0,8.0,150.0,75.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1223
0.92,8.0,8.0,150.0,75.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1224
0.92,8.0,8.0,150.0,100.0,1,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1225
0.92,8.0,8.0,150.0,100.0,1,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1226
0.92,8.0,8.0,150.0,100.0,2,0.0,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1227
0.92,8.0,8.0,150.0,100.0,2,0.5,31,99,0.31313131313131315,0.967741935483871,5.419354838709677,6.0,0.7419354838709677,270.1783870967737,0.9205469189738985,1228
0.9,10.0,7.0,150.0,100.0,2,0.5,61,99,0.6161616161616161,0.9672131147540983,6.360655737704918,7.0,0.7540983606557377,237.05983606557345,0.9136704472457355,1229
0.9,10.0,6.0,150.0,100.0,2,0.5,61,99,0.6161616161616161,0.9672131147540983,6.147540983606557,6.0,0.7213114754098361,237.93016393442608,0.9136992531019223,1230
0.9,10.0,7.0,150.0,75.0,3,0.5,61,99,0.6161616161616161,0.9672131147540983,6.065573770491803,6.0,0.7049180327868853,237.46426229508137,0.9142008474374093,1231
0.9,9.0,7.0,150.0,100.0,2,0.5,61,99,0.6161616161616161,0.9672131147540983,6.049180327868853,7.0,0.7540983606557377,242.9203278688522,0.9138937985092349,1232
0.9,9.0,7.0,150.0,75.0,3,0.5,61,99,0.6161616161616161,0.9672131147540983,5.901639344262295,6.0,0.7049180327868853,242.2347540983603,0.9142972184811455,1233
0.9,10.0,6.0,150.0,75.0,3,0.5,61,99,0.6161616161616161,0.9672131147540983,5.885245901639344,6.0,0.6885245901639344,237.64819672131136,0.9140622279938638,1234
0.9,9.0,6.0,150.0,100.0,2,0.5,61,99,0.6161616161616161,0.9672131147540983,5.836065573770492,6.0,0.7213114754098361,243.79065573770484,0.9139226043654217,1235
0.9,8.0,7.0,125.0,100.0,2,0.5,61,99,0.6161616161616161,0.9672131147540983,5.754098360655738,6.0,0.7377049180327869,244.5495081967216,0.9135976264673065,1236
0.9,9.0,6.0,150.0,75.0,3,0.5,61,99,0.6161616161616161,0.9672131147540983,5.721311475409836,6.0,0.6885245901639344,242.4186885245903,0.9141585990376,1237
0.9,8.0,6.0,125.0,100.0,2,0.5,61,99,0.6161616161616161,0.9672131147540983,5.60655737704918,6.0,0.7213114754098361,245.03819672131198,0.9136227162729932,1238
0.9,8.0,7.0,125.0,50.0,3,0.5,61,99,0.6161616161616161,0.9672131147540983,5.540983606557377,6.0,0.6721311475409836,233.00327868852455,0.9137453137229791,1239
0.9,8.0,6.0,125.0,50.0,3,0.5,61,99,0.6161616161616161,0.9672131147540983,5.377049180327869,6.0,0.6557377049180327,233.92491803278733,0.9137527602771239,1240
0.9,8.0,7.0,125.0,75.0,3,0.5,60,99,0.6060606060606061,0.9666666666666667,5.6,6.0,0.6833333333333333,235.7410000000001,0.9138884829464811,1241
0.9,8.0,6.0,125.0,75.0,3,0.5,60,99,0.6060606060606061,0.9666666666666667,5.433333333333334,6.0,0.6666666666666666,236.67800000000062,0.9138960536098615,1242
0.92,9.0,6.0,75.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1243
0.92,9.0,6.0,75.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1244
0.92,9.0,6.0,75.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1245
0.92,9.0,6.0,90.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1246
0.92,9.0,6.0,90.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1247
0.92,9.0,6.0,90.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1248
0.92,9.0,6.0,100.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1249
0.92,9.0,6.0,100.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1250
0.92,9.0,6.0,100.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1251
0.92,9.0,6.0,110.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1252
0.92,9.0,6.0,110.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1253
0.92,9.0,6.0,110.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1254
0.92,9.0,7.0,75.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1255
0.92,9.0,7.0,75.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1256
0.92,9.0,7.0,75.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1257
0.92,9.0,7.0,90.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1258
0.92,9.0,7.0,90.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1259
0.92,9.0,7.0,90.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1260
0.92,9.0,7.0,100.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1261
0.92,9.0,7.0,100.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1262
0.92,9.0,7.0,100.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1263
0.92,9.0,7.0,110.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1264
0.92,9.0,7.0,110.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1265
0.92,9.0,7.0,110.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1266
0.92,9.0,7.0,125.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1267
0.92,9.0,7.0,125.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1268
0.92,9.0,7.0,125.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1269
0.92,9.0,7.0,150.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1270
0.92,9.0,7.0,150.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1271
0.92,9.0,7.0,150.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1272
0.92,9.0,8.0,75.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1273
0.92,9.0,8.0,75.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1274
0.92,9.0,8.0,75.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1275
0.92,9.0,8.0,90.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1276
0.92,9.0,8.0,90.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1277
0.92,9.0,8.0,90.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1278
0.92,9.0,8.0,100.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1279
0.92,9.0,8.0,100.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1280
0.92,9.0,8.0,100.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1281
0.92,9.0,8.0,110.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1282
0.92,9.0,8.0,110.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1283
0.92,9.0,8.0,110.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1284
0.92,9.0,8.0,125.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1285
0.92,9.0,8.0,125.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1286
0.92,9.0,8.0,125.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1287
0.92,9.0,8.0,150.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1288
0.92,9.0,8.0,150.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1289
0.92,9.0,8.0,150.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1290
0.92,10.0,6.0,75.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1291
0.92,10.0,6.0,75.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1292
0.92,10.0,6.0,75.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1293
0.92,10.0,6.0,90.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1294
0.92,10.0,6.0,90.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1295
0.92,10.0,6.0,90.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1296
0.92,10.0,6.0,100.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1297
0.92,10.0,6.0,100.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1298
0.92,10.0,6.0,100.0,100.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1299
0.92,10.0,6.0,110.0,50.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1300
0.92,10.0,6.0,110.0,75.0,0,1.0,30,99,0.30303030303030304,0.9666666666666667,5.533333333333333,5.0,0.7333333333333333,268.5856666666654,0.9205211421865761,1301
