ask_max,fair_min,edge_min,min_tl,max_tl,min_gap,min_ratio,calls,contracts,coverage,accuracy,avg_ask,avg_time_left,meets90,validation_rank
0.6,0.6,0.1,4.0,10.0,0.0,0.0,38,83,0.4578313253012048,0.8157894736842105,0.4926315789473683,8.947368421052632,False,758
0.6,0.6,0.12,4.0,10.0,0.0,0.0,38,83,0.4578313253012048,0.8157894736842105,0.49342105263157876,8.921052631578947,False,759
0.6,0.7,0.05,2.0,10.0,0.0,0.0,38,83,0.4578313253012048,0.8157894736842105,0.5273684210526315,8.368421052631579,False,760
0.6,0.7,0.08,2.0,10.0,0.0,0.0,38,83,0.4578313253012048,0.8157894736842105,0.5273684210526315,8.368421052631579,False,761
0.6,0.7,0.1,2.0,10.0,0.0,0.0,38,83,0.4578313253012048,0.8157894736842105,0.5273684210526315,8.368421052631579,False,762
0.6,0.7,0.12,2.0,10.0,0.0,0.0,38,83,0.4578313253012048,0.8157894736842105,0.5273684210526315,8.368421052631579,False,763
0.5,0.75,0.05,8.0,14.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.46,12.74074074074074,False,764
0.5,0.75,0.08,8.0,14.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.46,12.74074074074074,False,765
0.5,0.75,0.1,8.0,14.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.46,12.74074074074074,False,766
0.5,0.75,0.12,8.0,14.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.46,12.74074074074074,False,767
0.55,0.6,0.1,8.0,12.0,50.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.4907407407407408,10.703703703703704,False,768
0.55,0.6,0.12,8.0,12.0,50.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.4907407407407408,10.703703703703704,False,769
0.55,0.65,0.05,8.0,12.0,50.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.4907407407407408,10.703703703703704,False,770
0.55,0.65,0.08,8.0,12.0,50.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.4907407407407408,10.703703703703704,False,771
0.55,0.65,0.1,8.0,12.0,50.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.4907407407407408,10.703703703703704,False,772
0.55,0.65,0.12,8.0,12.0,50.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.4907407407407408,10.703703703703704,False,773
0.6,0.75,0.05,4.0,10.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.532962962962963,8.481481481481481,False,774
0.6,0.75,0.08,4.0,10.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.532962962962963,8.481481481481481,False,775
0.6,0.75,0.1,4.0,10.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.532962962962963,8.481481481481481,False,776
0.6,0.75,0.12,4.0,10.0,25.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.532962962962963,8.481481481481481,False,777
0.5,0.6,0.05,2.0,10.0,0.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.40518518518518526,7.888888888888889,False,778
0.5,0.6,0.08,2.0,10.0,0.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.40518518518518526,7.888888888888889,False,779
0.5,0.6,0.1,2.0,10.0,0.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.40518518518518526,7.888888888888889,False,780
0.5,0.6,0.12,2.0,10.0,0.0,0.0,27,83,0.3253012048192771,0.8148148148148148,0.40518518518518526,7.888888888888889,False,781
0.6,0.7,0.05,6.0,12.0,25.0,0.0,43,83,0.5180722891566265,0.813953488372093,0.5265116279069768,10.418604651162791,False,782
0.6,0.7,0.08,6.0,12.0,25.0,0.0,43,83,0.5180722891566265,0.813953488372093,0.5265116279069768,10.418604651162791,False,783
0.6,0.7,0.1,6.0,12.0,25.0,0.0,43,83,0.5180722891566265,0.813953488372093,0.5265116279069768,10.418604651162791,False,784
0.6,0.6,0.05,6.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.505625,10.6875,False,785
0.6,0.6,0.08,6.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.505625,10.6875,False,786
0.6,0.6,0.1,4.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.504375,10.604166666666666,False,787
0.6,0.65,0.05,4.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.5077083333333333,10.583333333333334,False,788
0.6,0.65,0.08,4.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.5077083333333333,10.583333333333334,False,789
0.6,0.65,0.1,4.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.5077083333333333,10.583333333333334,False,790
0.6,0.6,0.12,4.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.5041666666666668,10.479166666666666,False,791
0.6,0.65,0.12,4.0,12.0,25.0,0.0,48,83,0.5783132530120482,0.8125,0.5075,10.458333333333334,False,792
0.6,0.75,0.05,8.0,12.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5228125,10.8125,False,793
0.6,0.75,0.08,8.0,12.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5228125,10.8125,False,794
0.6,0.75,0.1,8.0,12.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5228125,10.8125,False,795
0.6,0.75,0.12,8.0,12.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5228125,10.8125,False,796
0.6,0.7,0.05,4.0,10.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5353125000000001,8.71875,False,797
0.6,0.7,0.08,4.0,10.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5353125000000001,8.71875,False,798
0.6,0.7,0.1,4.0,10.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5353125000000001,8.71875,False,799
0.6,0.7,0.12,4.0,10.0,25.0,0.0,32,83,0.3855421686746988,0.8125,0.5353125000000001,8.71875,False,800
0.55,0.6,0.05,4.0,10.0,0.0,0.0,32,83,0.3855421686746988,0.8125,0.45218749999999996,8.5625,False,801
0.55,0.6,0.08,4.0,10.0,0.0,0.0,32,83,0.3855421686746988,0.8125,0.45218749999999996,8.5625,False,802
0.5,0.6,0.05,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,803
0.5,0.6,0.08,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,804
0.5,0.6,0.1,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,805
0.5,0.6,0.12,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,806
0.5,0.65,0.05,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,807
0.5,0.65,0.08,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,808
0.5,0.65,0.1,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,809
0.5,0.65,0.12,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,810
0.5,0.7,0.05,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,811
0.5,0.7,0.08,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,812
0.5,0.7,0.1,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,813
0.5,0.7,0.12,2.0,14.0,75.0,0.0,16,83,0.1927710843373494,0.8125,0.46749999999999997,11.5,False,814
0.6,0.7,0.12,8.0,12.0,25.0,0.5,16,83,0.1927710843373494,0.8125,0.545625,10.9375,False,815
0.6,0.7,0.12,6.0,12.0,50.0,0.5,16,83,0.1927710843373494,0.8125,0.546875,10.5625,False,816
0.5,0.7,0.05,2.0,12.0,50.0,0.0,16,83,0.1927710843373494,0.8125,0.454375,9.8125,False,817
0.5,0.7,0.08,2.0,12.0,50.0,0.0,16,83,0.1927710843373494,0.8125,0.454375,9.8125,False,818
0.5,0.7,0.1,2.0,12.0,50.0,0.0,16,83,0.1927710843373494,0.8125,0.454375,9.8125,False,819
0.5,0.7,0.12,2.0,12.0,50.0,0.0,16,83,0.1927710843373494,0.8125,0.454375,9.8125,False,820
0.55,0.7,0.05,8.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.5025,9.3125,False,821
0.55,0.7,0.08,8.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.5025,9.3125,False,822
0.55,0.7,0.1,8.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.5025,9.3125,False,823
0.55,0.7,0.12,8.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.5025,9.3125,False,824
0.5,0.6,0.05,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,825
0.5,0.6,0.08,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,826
0.5,0.6,0.1,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,827
0.5,0.6,0.12,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,828
0.5,0.65,0.05,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,829
0.5,0.65,0.08,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,830
0.5,0.65,0.1,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,831
0.5,0.65,0.12,4.0,10.0,25.0,0.0,16,83,0.1927710843373494,0.8125,0.468125,7.5,False,832
0.5,0.75,0.05,2.0,10.0,0.0,0.0,16,83,0.1927710843373494,0.8125,0.441875,7.25,False,833
0.5,0.75,0.08,2.0,10.0,0.0,0.0,16,83,0.1927710843373494,0.8125,0.441875,7.25,False,834
0.5,0.75,0.1,2.0,10.0,0.0,0.0,16,83,0.1927710843373494,0.8125,0.441875,7.25,False,835
0.5,0.75,0.12,2.0,10.0,0.0,0.0,16,83,0.1927710843373494,0.8125,0.441875,7.25,False,836
0.5,0.7,0.05,2.0,14.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.4632432432432433,11.72972972972973,False,837
0.5,0.7,0.08,2.0,14.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.4632432432432433,11.72972972972973,False,838
0.5,0.7,0.1,2.0,14.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.4632432432432433,11.72972972972973,False,839
0.5,0.7,0.12,2.0,14.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.4632432432432433,11.72972972972973,False,840
0.55,0.65,0.05,4.0,12.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.48189189189189197,10.45945945945946,False,841
0.55,0.65,0.08,4.0,12.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.48189189189189197,10.45945945945946,False,842
0.55,0.65,0.1,4.0,12.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.48189189189189197,10.45945945945946,False,843
0.55,0.65,0.12,4.0,12.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.48189189189189197,10.45945945945946,False,844
0.6,0.6,0.05,6.0,10.0,0.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.49729729729729716,9.324324324324325,False,845
0.6,0.6,0.08,6.0,10.0,0.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.4943243243243242,9.27027027027027,False,846
0.6,0.65,0.05,4.0,10.0,0.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.5245945945945945,9.054054054054054,False,847
0.6,0.65,0.08,4.0,10.0,0.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.5216216216216215,9.0,False,848
0.6,0.65,0.1,4.0,10.0,0.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.5216216216216215,8.91891891891892,False,849
0.6,0.65,0.12,4.0,10.0,0.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.5224324324324324,8.891891891891891,False,850
0.6,0.6,0.05,2.0,10.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.5337837837837837,8.432432432432432,False,851
0.6,0.6,0.08,2.0,10.0,25.0,0.0,37,83,0.4457831325301205,0.8108108108108109,0.532972972972973,8.324324324324325,False,852
0.6,0.6,0.05,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,853
0.6,0.6,0.05,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,854
0.6,0.6,0.08,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,855
0.6,0.6,0.08,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,856
0.6,0.6,0.1,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,857
0.6,0.6,0.1,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,858
0.6,0.6,0.12,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,859
0.6,0.6,0.12,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,860
0.6,0.65,0.05,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,861
0.6,0.65,0.05,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,862
0.6,0.65,0.08,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,863
0.6,0.65,0.08,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,864
0.6,0.65,0.1,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,865
0.6,0.65,0.1,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,866
0.6,0.65,0.12,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,867
0.6,0.65,0.12,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,868
0.6,0.7,0.05,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,869
0.6,0.7,0.05,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,870
0.6,0.7,0.08,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,871
0.6,0.7,0.08,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,872
0.6,0.7,0.1,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,873
0.6,0.7,0.1,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,874
0.6,0.7,0.12,2.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,875
0.6,0.7,0.12,4.0,14.0,75.0,0.5,21,83,0.25301204819277107,0.8095238095238095,0.5395238095238096,12.380952380952381,False,876
0.5,0.7,0.05,2.0,12.0,25.0,0.0,21,83,0.25301204819277107,0.8095238095238095,0.460952380952381,9.285714285714286,False,877
0.5,0.7,0.08,2.0,12.0,25.0,0.0,21,83,0.25301204819277107,0.8095238095238095,0.460952380952381,9.285714285714286,False,878
0.5,0.7,0.1,2.0,12.0,25.0,0.0,21,83,0.25301204819277107,0.8095238095238095,0.460952380952381,9.285714285714286,False,879
0.5,0.7,0.12,2.0,12.0,25.0,0.0,21,83,0.25301204819277107,0.8095238095238095,0.460952380952381,9.285714285714286,False,880
0.6,0.6,0.1,6.0,12.0,25.0,0.0,47,83,0.5662650602409639,0.8085106382978723,0.5046808510638298,10.72340425531915,False,881
0.6,0.65,0.05,6.0,12.0,25.0,0.0,47,83,0.5662650602409639,0.8085106382978723,0.5080851063829787,10.702127659574469,False,882
0.6,0.65,0.08,6.0,12.0,25.0,0.0,47,83,0.5662650602409639,0.8085106382978723,0.5080851063829787,10.702127659574469,False,883
0.6,0.65,0.1,6.0,12.0,25.0,0.0,47,83,0.5662650602409639,0.8085106382978723,0.5080851063829787,10.702127659574469,False,884
0.6,0.75,0.05,2.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,885
0.6,0.75,0.05,4.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,886
0.6,0.75,0.08,2.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,887
0.6,0.75,0.08,4.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,888
0.6,0.75,0.1,2.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,889
0.6,0.75,0.1,4.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,890
0.6,0.75,0.12,2.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,891
0.6,0.75,0.12,4.0,14.0,0.0,0.5,26,83,0.3132530120481928,0.8076923076923077,0.5411538461538462,11.884615384615385,False,892
0.55,0.7,0.05,8.0,12.0,25.0,0.0,26,83,0.3132530120481928,0.8076923076923077,0.4900000000000001,10.73076923076923,False,893
0.55,0.7,0.08,8.0,12.0,25.0,0.0,26,83,0.3132530120481928,0.8076923076923077,0.4900000000000001,10.73076923076923,False,894
0.55,0.7,0.1,8.0,12.0,25.0,0.0,26,83,0.3132530120481928,0.8076923076923077,0.4900000000000001,10.73076923076923,False,895
0.55,0.7,0.12,8.0,12.0,25.0,0.0,26,83,0.3132530120481928,0.8076923076923077,0.4900000000000001,10.73076923076923,False,896
0.55,0.6,0.1,4.0,10.0,0.0,0.0,31,83,0.37349397590361444,0.8064516129032258,0.4490322580645162,8.548387096774194,False,897
0.55,0.6,0.12,4.0,10.0,0.0,0.0,31,83,0.37349397590361444,0.8064516129032258,0.4490322580645162,8.548387096774194,False,898
0.55,0.65,0.05,2.0,10.0,0.0,0.0,31,83,0.37349397590361444,0.8064516129032258,0.48096774193548386,8.064516129032258,False,899
0.55,0.65,0.08,2.0,10.0,0.0,0.0,31,83,0.37349397590361444,0.8064516129032258,0.48096774193548386,8.064516129032258,False,900
0.55,0.65,0.1,2.0,10.0,0.0,0.0,31,83,0.37349397590361444,0.8064516129032258,0.48096774193548386,8.064516129032258,False,901
0.55,0.65,0.12,2.0,10.0,0.0,0.0,31,83,0.37349397590361444,0.8064516129032258,0.48096774193548386,8.064516129032258,False,902
0.5,0.7,0.05,4.0,14.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.4630555555555555,11.972222222222221,False,903
0.5,0.7,0.08,4.0,14.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.4630555555555555,11.972222222222221,False,904
0.5,0.7,0.1,4.0,14.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.4630555555555555,11.972222222222221,False,905
0.5,0.7,0.12,4.0,14.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.4630555555555555,11.972222222222221,False,906
0.55,0.65,0.05,6.0,12.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.48166666666666674,10.61111111111111,False,907
0.55,0.65,0.08,6.0,12.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.48166666666666674,10.61111111111111,False,908
0.55,0.65,0.1,6.0,12.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.48166666666666674,10.61111111111111,False,909
0.55,0.65,0.12,6.0,12.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.48166666666666674,10.61111111111111,False,910
0.6,0.65,0.05,6.0,10.0,0.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5255555555555554,9.166666666666666,False,911
0.6,0.65,0.08,6.0,10.0,0.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5225,9.11111111111111,False,912
0.6,0.65,0.05,2.0,10.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5333333333333333,8.416666666666666,False,913
0.6,0.6,0.1,2.0,10.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5325,8.305555555555555,False,914
0.6,0.6,0.12,2.0,10.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5325,8.305555555555555,False,915
0.6,0.65,0.08,2.0,10.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5325,8.305555555555555,False,916
0.6,0.65,0.1,2.0,10.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5325,8.305555555555555,False,917
0.6,0.65,0.12,2.0,10.0,25.0,0.0,36,83,0.43373493975903615,0.8055555555555556,0.5325,8.305555555555555,False,918
0.6,0.6,0.05,8.0,12.0,25.0,0.0,46,83,0.5542168674698795,0.8043478260869565,0.5028260869565218,10.891304347826088,False,919
0.6,0.6,0.08,8.0,12.0,25.0,0.0,46,83,0.5542168674698795,0.8043478260869565,0.5028260869565218,10.891304347826088,False,920
0.6,0.6,0.12,6.0,12.0,25.0,0.0,46,83,0.5542168674698795,0.8043478260869565,0.5030434782608696,10.717391304347826,False,921
0.6,0.65,0.12,6.0,12.0,25.0,0.0,46,83,0.5542168674698795,0.8043478260869565,0.5065217391304347,10.695652173913043,False,922
0.6,0.6,0.1,8.0,12.0,25.0,0.0,45,83,0.5421686746987951,0.8,0.5017777777777778,10.933333333333334,False,923
0.6,0.65,0.05,8.0,12.0,25.0,0.0,45,83,0.5421686746987951,0.8,0.5053333333333333,10.911111111111111,False,924
0.6,0.65,0.08,8.0,12.0,25.0,0.0,45,83,0.5421686746987951,0.8,0.5053333333333333,10.911111111111111,False,925
0.6,0.65,0.1,8.0,12.0,25.0,0.0,45,83,0.5421686746987951,0.8,0.5053333333333333,10.911111111111111,False,926
0.6,0.7,0.05,8.0,12.0,25.0,0.0,40,83,0.4819277108433735,0.8,0.5235000000000001,10.75,False,927
0.6,0.7,0.08,8.0,12.0,25.0,0.0,40,83,0.4819277108433735,0.8,0.5235000000000001,10.75,False,928
0.6,0.7,0.1,8.0,12.0,25.0,0.0,40,83,0.4819277108433735,0.8,0.5235000000000001,10.75,False,929
0.55,0.6,0.05,2.0,12.0,25.0,0.0,40,83,0.4819277108433735,0.8,0.4835000000000001,10.175,False,930
0.55,0.6,0.08,2.0,12.0,25.0,0.0,40,83,0.4819277108433735,0.8,0.4835000000000001,10.175,False,931
0.5,0.7,0.05,6.0,14.0,25.0,0.0,35,83,0.42168674698795183,0.8,0.4622857142857143,12.17142857142857,False,932
0.5,0.7,0.08,6.0,14.0,25.0,0.0,35,83,0.42168674698795183,0.8,0.4622857142857143,12.17142857142857,False,933
0.5,0.7,0.1,6.0,14.0,25.0,0.0,35,83,0.42168674698795183,0.8,0.4622857142857143,12.17142857142857,False,934
0.5,0.7,0.12,6.0,14.0,25.0,0.0,35,83,0.42168674698795183,0.8,0.4622857142857143,12.17142857142857,False,935
0.6,0.6,0.05,8.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.4939999999999999,9.485714285714286,False,936
0.6,0.6,0.08,8.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.49085714285714277,9.428571428571429,False,937
0.6,0.6,0.1,6.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.4905714285714285,9.314285714285715,False,938
0.6,0.6,0.12,6.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.4914285714285714,9.285714285714286,False,939
0.6,0.65,0.1,6.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.521142857142857,9.142857142857142,False,940
0.6,0.65,0.12,6.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.5219999999999999,9.114285714285714,False,941
0.6,0.7,0.05,4.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.5257142857142857,8.857142857142858,False,942
0.6,0.7,0.08,4.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.5257142857142857,8.857142857142858,False,943
0.6,0.7,0.1,4.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.5257142857142857,8.857142857142858,False,944
0.6,0.7,0.12,4.0,10.0,0.0,0.0,35,83,0.42168674698795183,0.8,0.5257142857142857,8.857142857142858,False,945
0.6,0.7,0.05,6.0,10.0,25.0,0.0,30,83,0.3614457831325301,0.8,0.5356666666666666,8.966666666666667,False,946
0.6,0.7,0.08,6.0,10.0,25.0,0.0,30,83,0.3614457831325301,0.8,0.5356666666666666,8.966666666666667,False,947
0.6,0.7,0.1,6.0,10.0,25.0,0.0,30,83,0.3614457831325301,0.8,0.5356666666666666,8.966666666666667,False,948
0.6,0.7,0.12,6.0,10.0,25.0,0.0,30,83,0.3614457831325301,0.8,0.5356666666666666,8.966666666666667,False,949
0.6,0.75,0.05,6.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,950
0.6,0.75,0.05,8.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,951
0.6,0.75,0.08,6.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,952
0.6,0.75,0.08,8.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,953
0.6,0.75,0.1,6.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,954
0.6,0.75,0.1,8.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,955
0.6,0.75,0.12,6.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,956
0.6,0.75,0.12,8.0,14.0,0.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.2,False,957
0.6,0.75,0.05,2.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,958
0.6,0.75,0.05,4.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,959
0.6,0.75,0.08,2.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,960
0.6,0.75,0.08,4.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,961
0.6,0.75,0.1,2.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,962
0.6,0.75,0.1,4.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,963
0.6,0.75,0.12,2.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,964
0.6,0.75,0.12,4.0,14.0,25.0,0.5,25,83,0.30120481927710846,0.8,0.5404,12.04,False,965
0.5,0.6,0.05,4.0,10.0,0.0,0.0,25,83,0.30120481927710846,0.8,0.4156,8.28,False,966
