ticker,official_side,last_remaining_min,last_distance,last_side,last_matches_official,one_min_remaining,one_min_distance,one_min_side,one_min_matches_official,final60_n,final60_mean_distance,final60_side,final60_matches_official,final90_n,final90_mean_distance,final90_side,final90_matches_official,final120_n,final120_mean_distance,final120_side,final120_matches_official
KXBTC15M-26AUG230930-30,UP,0.16403865,129.81999999999243,UP,True,1.161464616666667,163.2899999999936,UP,True,2,134.99999999999272,UP,True,3,144.42999999999302,UP,True,4,152.9224999999933,UP,True
KXBTC15M-26AUG230945-45,UP,0.1624443166666666,56.90999999998894,UP,True,1.1632915833333333,32.5399999999936,UP,True,2,43.26999999998952,UP,True,3,39.69333333332421,UP,True,4,38.46749999999156,UP,True
KXBTC15M-26AUG231000-00,DOWN,13.161661766666668,-13.15999999998894,DOWN,True,13.161661766666668,-13.15999999998894,DOWN,True,0,,,,0,,,,0,,,
KXBTC15M-26AUG231030-30,DOWN,0.2711330333333333,-103.04000000000816,DOWN,True,0.7707550166666667,-65.18000000000757,DOWN,True,2,-84.11000000000786,DOWN,True,3,-76.70666666667482,DOWN,True,4,-77.3975000000064,DOWN,True
KXBTC15M-26AUG231045-45,DOWN,0.2709087833333333,-386.9199999999983,DOWN,True,0.7715753666666667,-421.3000000000029,DOWN,True,2,-404.1100000000006,DOWN,True,3,-449.65333333333547,DOWN,True,4,-480.4975000000013,DOWN,True
KXBTC15M-26AUG231100-00,UP,0.2714127333333333,98.19000000000231,UP,True,0.7674198333333333,125.5,UP,True,2,111.84500000000116,UP,True,3,108.23333333333237,UP,True,4,112.97249999999985,UP,True
KXBTC15M-26AUG231115-15,UP,0.27198525,3.0499999999883585,UP,True,0.7690837166666668,4.969999999986612,UP,True,2,4.009999999987485,UP,True,3,20.089999999991658,UP,True,4,29.72249999999258,UP,True
KXBTC15M-26AUG231130-30,UP,0.27047755,6.4799999999959255,UP,True,0.7690374166666667,1.5099999999947613,UP,True,2,3.9949999999953434,UP,True,3,2.7099999999967017,UP,True,4,3.842499999995198,UP,True
KXBTC15M-26AUG231145-45,UP,0.2710782,83.32000000000698,UP,True,0.7710034,109.11000000000058,UP,True,2,96.21500000000378,UP,True,3,95.15000000000389,UP,True,4,92.72750000000451,UP,True
KXBTC15M-26AUG231200-00,DOWN,0.2675521166666667,-127.77999999999884,DOWN,True,0.7665445,-147.4499999999971,DOWN,True,2,-137.61499999999796,DOWN,True,3,-140.8166666666657,DOWN,True,4,-138.65749999999753,DOWN,True
KXBTC15M-26AUG231215-15,UP,0.2690016166666666,119.3799999999901,UP,True,0.7688004500000001,117.30999999999769,UP,True,2,118.34499999999389,UP,True,3,120.63666666666298,UP,True,4,116.79249999999593,UP,True
KXBTC15M-26AUG231230-30,UP,0.2632993166666666,32.43000000000757,UP,True,0.7671801833333334,42.36000000000058,UP,True,2,37.395000000004075,UP,True,3,38.28333333333527,UP,True,4,36.49750000000131,UP,True
KXBTC15M-26AUG231245-45,UP,0.26622985,82.16999999999825,UP,True,0.7692331,85.5399999999936,UP,True,2,83.85499999999593,UP,True,3,97.64333333332615,UP,True,4,102.93749999999272,UP,True
KXBTC15M-26AUG231300-00,UP,0.2666453833333333,26.970000000001164,UP,True,0.7688070166666667,36.88999999999942,UP,True,2,31.93000000000029,UP,True,3,33.583333333333336,UP,True,4,39.22750000000087,UP,True
KXBTC15M-26AUG231315-15,DOWN,0.2665448166666667,-135.27999999999884,DOWN,True,0.7693788333333333,-129.58000000000175,DOWN,True,2,-132.4300000000003,DOWN,True,3,-123.91666666666667,DOWN,True,4,-119.12000000000262,DOWN,True
KXBTC15M-26AUG231330-30,DOWN,0.2680913833333333,-65.09000000001106,DOWN,True,0.7687781333333333,-65.09000000001106,DOWN,True,2,-65.09000000001106,DOWN,True,3,-60.67000000000795,DOWN,True,4,-58.53250000000844,DOWN,True
KXBTC15M-26AUG231345-45,UP,0.2212485333333333,1.2400000000052387,UP,True,1.2107843166666667,24.5,UP,True,2,7.750000000007275,UP,True,3,13.333333333338183,UP,True,4,10.522500000006403,UP,True
KXBTC15M-26AUG231400-00,DOWN,0.3725574333333333,-31.09999999999127,DOWN,True,1.1795150833333332,-43.44000000000233,DOWN,True,2,-30.90499999999156,DOWN,True,3,-35.08333333332848,DOWN,True,4,-37.45249999999578,DOWN,True
KXBTC15M-26AUG231415-15,UP,0.0802861333333333,143.26999999998952,UP,True,0.9005884333333333,142.9499999999971,UP,True,3,135.95999999999185,UP,True,4,138.66249999999127,UP,True,5,147.15599999999102,UP,True
KXBTC15M-26AUG231430-30,UP,0.1859629,18.19999999999709,UP,True,1.183615766666667,37.75999999999476,UP,True,2,26.50499999999738,UP,True,3,30.256666666663175,UP,True,4,27.399999999997817,UP,True
KXBTC15M-26AUG231445-45,DOWN,0.1826099166666666,-33.429999999993015,DOWN,True,1.18409595,-29.970000000001164,DOWN,True,2,-35.38999999999214,DOWN,True,3,-33.58333333332848,DOWN,True,4,-32.76749999999447,DOWN,True
KXBTC15M-26AUG231500-00,DOWN,0.1833035333333333,-2.059999999997672,DOWN,True,1.1837414666666668,-17.910000000003492,DOWN,True,2,-2.959999999999127,DOWN,True,3,-7.943333333333915,DOWN,True,4,-13.297500000000582,DOWN,True
KXBTC15M-26AUG231515-15,DOWN,0.4556133833333333,-14.860000000000582,DOWN,True,0.9551568166666669,-22.42999999999301,DOWN,True,2,-18.6449999999968,DOWN,True,3,-34.283333333330425,DOWN,True,4,-39.24499999999898,DOWN,True
KXBTC15M-26AUG231530-30,UP,0.51468885,34.95999999999185,UP,True,1.1927450833333333,24.95999999999185,UP,True,2,27.574999999989814,UP,True,3,26.703333333323826,UP,True,4,26.869999999991705,UP,True
KXBTC15M-26AUG231545-45,UP,0.3348996166666666,81.16000000000349,UP,True,1.1337914833333331,69.69999999999709,UP,True,2,75.91000000000349,UP,True,4,66.72249999999985,UP,True,5,56.61000000000058,UP,True
KXBTC15M-26AUG231600-00,DOWN,0.0806828333333333,-85.38999999999942,DOWN,True,0.8848502,-77.44000000000233,DOWN,True,3,-82.74000000000039,DOWN,True,4,-80.53750000000218,DOWN,True,6,-79.94833333333615,DOWN,True
KXBTC15M-26AUG231615-15,DOWN,0.0734296333333333,-72.26000000000931,DOWN,True,0.8803247333333334,-77.61000000000058,DOWN,True,3,-74.04666666667133,DOWN,True,4,-77.01500000000306,DOWN,True,5,-77.39800000000396,DOWN,True
KXBTC15M-26AUG231630-30,UP,0.04097645,106.25999999999476,UP,True,0.8710599833333333,132.30999999999767,UP,True,3,120.03666666666201,UP,True,4,121.22249999999622,UP,True,5,121.93399999999674,UP,True
KXBTC15M-26AUG231645-45,UP,0.1361105,19.75,UP,True,0.9308035,32.52999999999884,UP,True,3,32.18666666666589,UP,True,4,29.819999999999713,UP,True,5,28.4,UP,True
KXBTC15M-26AUG231700-00,DOWN,0.02296395,-30.41000000000349,DOWN,True,1.1218136,-31.23000000001048,DOWN,True,3,-31.093333333337796,DOWN,True,4,-31.127500000005966,DOWN,True,6,-31.888333333338476,DOWN,True
KXBTC15M-26AUG231715-15,UP,0.2795395666666666,292.3899999999994,UP,True,1.0885516833333333,287.0099999999948,UP,True,2,285.86999999999534,UP,True,3,286.24999999999517,UP,True,5,269.91599999999744,UP,True
KXBTC15M-26AUG231730-30,UP,0.1808879833333333,345.6000000000058,UP,True,0.9786721833333334,300.83000000000175,UP,True,3,326.75666666667286,UP,True,4,325.25500000000466,UP,True,5,318.4640000000043,UP,True
KXBTC15M-26AUG231745-45,DOWN,0.4094613666666667,-398.7600000000093,DOWN,True,1.2050235166666667,-436.9499999999971,DOWN,True,2,-402.580000000009,DOWN,True,3,-414.0366666666717,DOWN,True,4,-414.73750000000655,DOWN,True
KXBTC15M-26AUG231800-00,UP,0.0764780499999999,218.88000000000463,UP,True,0.9069965,164.6999999999971,UP,True,3,194.94333333333392,UP,True,4,188.32749999999942,UP,True,5,183.17399999999907,UP,True
KXBTC15M-26AUG231815-15,DOWN,0.1164141666666666,-96.94000000000231,DOWN,True,0.9352502,-114.4600000000064,DOWN,True,3,-121.72666666666919,DOWN,True,4,-118.8550000000032,DOWN,True,5,-115.84600000000209,DOWN,True
KXBTC15M-26AUG231830-30,UP,0.5299190666666667,2.539999999993597,UP,True,0.7906771166666666,9.669999999998254,UP,True,2,6.1049999999959255,UP,True,3,25.28666666666201,UP,True,4,48.00499999999374,UP,True
KXBTC15M-26AUG231845-45,DOWN,0.1663509333333333,-50.36000000000058,DOWN,True,0.9764821166666666,-34.85000000000582,DOWN,True,3,-42.9066666666719,DOWN,True,4,-40.892500000005384,DOWN,True,5,-38.64000000000524,DOWN,True
KXBTC15M-26AUG231900-00,DOWN,0.27284685,-61.229999999995925,DOWN,True,1.089998783333333,-74.04999999998836,DOWN,True,2,-67.10499999999593,DOWN,True,3,-69.41999999999341,DOWN,True,5,-70.09799999999522,DOWN,True
KXBTC15M-26AUG231915-15,DOWN,0.1533638166666666,-134.97999999999593,DOWN,True,0.9425246,-142.61999999999534,DOWN,True,3,-143.13999999999942,DOWN,True,4,-149.6949999999997,DOWN,True,5,-152.51199999999955,DOWN,True
KXBTC15M-26AUG231930-30,UP,0.2136286833333333,196.44000000000236,UP,True,1.0046891833333331,135.6200000000099,UP,True,2,172.13000000000466,UP,True,4,151.79250000000684,UP,True,5,143.7420000000071,UP,True
KXBTC15M-26AUG231945-45,DOWN,0.1702035666666666,-147.0100000000093,DOWN,True,0.9958750166666668,-192.77999999999884,DOWN,True,3,-178.8000000000029,DOWN,True,4,-174.86750000000393,DOWN,True,5,-170.6420000000042,DOWN,True
KXBTC15M-26AUG232000-00,UP,0.0144179999999999,276.1499999999942,UP,True,0.83377175,251.16999999999825,UP,True,3,260.7133333333283,UP,True,4,272.81749999999374,UP,True,5,278.02999999999304,UP,True
KXBTC15M-26AUG232015-15,DOWN,0.0165665166666666,-95.92999999999302,DOWN,True,0.8267955666666666,-96.42999999999302,DOWN,True,3,-87.95333333332867,DOWN,True,4,-82.86249999999563,DOWN,True,5,-76.34799999999522,DOWN,True
KXBTC15M-26AUG232030-30,DOWN,0.1139075166666666,-199.9600000000064,DOWN,True,0.9202614333333332,-226.74000000000524,DOWN,True,3,-215.93333333333916,DOWN,True,4,-219.32000000000335,DOWN,True,5,-223.86000000000348,DOWN,True
KXBTC15M-26AUG232045-45,DOWN,0.1106416333333333,-175.7100000000064,DOWN,True,0.9279322666666666,-134.52999999999884,DOWN,True,3,-156.64666666666744,DOWN,True,4,-135.83750000000146,DOWN,True,5,-117.28600000000151,DOWN,True
KXBTC15M-26AUG232100-00,UP,11.066286600000002,87.84999999999127,UP,True,11.066286600000002,87.84999999999127,UP,True,0,,,,0,,,,0,,,
KXBTC15M-26AUG232230-30,UP,0.2349116666666666,67.72000000000116,UP,True,0.2349116666666666,67.72000000000116,UP,True,1,67.72000000000116,UP,True,1,67.72000000000116,UP,True,1,67.72000000000116,UP,True
KXBTC15M-26AUG232245-45,UP,0.65226415,6.900000000008731,UP,True,0.65226415,6.900000000008731,UP,True,1,6.900000000008731,UP,True,1,6.900000000008731,UP,True,2,10.365000000005239,UP,True
KXBTC15M-26AUG232300-00,UP,0.58027285,-3.4100000000034925,DOWN,False,0.58027285,-3.4100000000034925,DOWN,False,1,-3.4100000000034925,DOWN,False,2,1.8850000000020373,UP,True,2,1.8850000000020373,UP,True
KXBTC15M-26AUG232315-15,DOWN,0.1696186499999999,-235.2599999999948,DOWN,True,1.0829501333333331,-232.52999999999884,DOWN,True,1,-235.2599999999948,DOWN,True,2,-233.8949999999968,DOWN,True,3,-217.92999999999788,DOWN,True
KXBTC15M-26AUG232330-30,DOWN,0.6586534333333333,-86.80999999999767,DOWN,True,0.6586534333333333,-86.80999999999767,DOWN,True,1,-86.80999999999767,DOWN,True,1,-86.80999999999767,DOWN,True,2,-84.46999999999389,DOWN,True
KXBTC15M-26AUG232345-45,DOWN,0.6014061833333333,-143.49000000000524,DOWN,True,0.6014061833333333,-143.49000000000524,DOWN,True,1,-143.49000000000524,DOWN,True,1,-143.49000000000524,DOWN,True,2,-145.0300000000061,DOWN,True
KXBTC15M-26AUG240000-00,DOWN,0.4465541666666667,-67.38000000000466,DOWN,True,1.3667491666666665,-47.15000000000873,DOWN,True,1,-67.38000000000466,DOWN,True,2,-57.265000000006694,DOWN,True,2,-57.265000000006694,DOWN,True
KXBTC15M-26AUG240015-15,UP,0.8158399666666667,76.09999999999127,UP,True,0.8158399666666667,76.09999999999127,UP,True,1,76.09999999999127,UP,True,1,76.09999999999127,UP,True,2,87.1649999999936,UP,True
KXBTC15M-26AUG240030-30,UP,0.1883826499999999,191.4100000000035,UP,True,1.09753825,202.61999999999531,UP,True,1,191.4100000000035,UP,True,2,197.01499999999942,UP,True,2,197.01499999999942,UP,True
KXBTC15M-26AUG240045-45,DOWN,0.6410979,-132.86999999999534,DOWN,True,0.6410979,-132.86999999999534,DOWN,True,1,-132.86999999999534,DOWN,True,1,-132.86999999999534,DOWN,True,2,-137.23999999999796,DOWN,True
KXBTC15M-26AUG240100-00,DOWN,0.5393341666666667,-206.19000000000236,DOWN,True,1.4514804499999998,-229.1600000000035,DOWN,True,1,-206.19000000000236,DOWN,True,2,-217.6750000000029,DOWN,True,2,-217.6750000000029,DOWN,True
KXBTC15M-26AUG240115-15,UP,0.4061467666666666,312.34999999999127,UP,True,1.323451,227.09999999999127,UP,True,1,312.34999999999127,UP,True,2,269.72499999999127,UP,True,2,269.72499999999127,UP,True
KXBTC15M-26AUG240130-30,DOWN,0.8127127000000001,-80.08000000000175,DOWN,True,0.8127127000000001,-80.08000000000175,DOWN,True,1,-80.08000000000175,DOWN,True,1,-80.08000000000175,DOWN,True,2,-72.09999999999854,DOWN,True
KXBTC15M-26AUG240145-45,UP,0.21690715,17.019999999989523,UP,True,1.0986658166666667,71.42999999999302,UP,True,1,17.019999999989523,UP,True,2,44.22499999999127,UP,True,3,44.6699999999934,UP,True
KXBTC15M-26AUG240200-00,UP,0.1341656833333333,40.63000000000466,UP,True,1.0220731833333334,59.229999999995925,UP,True,1,40.63000000000466,UP,True,2,49.93000000000029,UP,True,3,46.06333333333411,UP,True
KXBTC15M-26AUG240215-15,UP,0.0546834166666666,256.4700000000012,UP,True,0.9423147666666666,233.8000000000029,UP,True,2,245.13500000000207,UP,True,2,245.13500000000207,UP,True,3,223.70000000000195,UP,True
KXBTC15M-26AUG240230-30,DOWN,0.8386834166666667,-40.33000000000175,DOWN,True,0.8386834166666667,-40.33000000000175,DOWN,True,1,-40.33000000000175,DOWN,True,1,-40.33000000000175,DOWN,True,2,-34.61000000000058,DOWN,True
KXBTC15M-26AUG240245-45,DOWN,0.1899714166666666,-22.819999999992437,DOWN,True,1.0789123333333337,-72.05000000000291,DOWN,True,1,-22.819999999992437,DOWN,True,2,-47.43499999999767,DOWN,True,3,-63.956666666665114,DOWN,True
KXBTC15M-26AUG240300-00,UP,0.137187,134.20000000001164,UP,True,1.0228384666666668,142.22000000000116,UP,True,1,134.20000000001164,UP,True,2,138.2100000000064,UP,True,3,138.48333333334207,UP,True
KXBTC15M-26AUG240315-15,UP,0.4081142,277.6499999999942,UP,True,1.2968986,287.52999999999884,UP,True,1,277.6499999999942,UP,True,2,282.5899999999965,UP,True,2,282.5899999999965,UP,True
KXBTC15M-26AUG240330-30,DOWN,0.3199798666666666,-159.97000000000116,DOWN,True,1.2091106333333337,-206.11000000000055,DOWN,True,1,-159.97000000000116,DOWN,True,2,-183.04000000000087,DOWN,True,2,-183.04000000000087,DOWN,True
KXBTC15M-26AUG240345-45,DOWN,0.5588687166666666,-241.94000000000236,DOWN,True,0.5588687166666666,-241.94000000000236,DOWN,True,1,-241.94000000000236,DOWN,True,2,-220.43500000000498,DOWN,True,2,-220.43500000000498,DOWN,True
KXBTC15M-26AUG240400-00,DOWN,0.8278128333333333,-65.83000000000175,DOWN,True,0.8278128333333333,-65.83000000000175,DOWN,True,1,-65.83000000000175,DOWN,True,1,-65.83000000000175,DOWN,True,2,-49.05000000000291,DOWN,True
KXBTC15M-26AUG240415-15,DOWN,0.5010662833333334,-48.74000000000524,DOWN,True,1.4016178666666663,-59.02999999999884,DOWN,True,1,-48.74000000000524,DOWN,True,2,-53.88500000000204,DOWN,True,2,-53.88500000000204,DOWN,True
KXBTC15M-26AUG240430-30,DOWN,0.7526823666666667,-375.5100000000093,DOWN,True,0.7526823666666667,-375.5100000000093,DOWN,True,1,-375.5100000000093,DOWN,True,1,-375.5100000000093,DOWN,True,2,-391.2450000000099,DOWN,True
KXBTC15M-26AUG240445-45,UP,0.1294479166666666,187.94000000000236,UP,True,1.0185699833333333,169.08000000000175,UP,True,1,187.94000000000236,UP,True,2,178.51000000000204,UP,True,3,168.02000000000407,UP,True
KXBTC15M-26AUG240500-00,DOWN,0.0274948833333333,-51.63999999999942,DOWN,True,0.9187819166666666,-69.25999999999476,DOWN,True,2,-60.44999999999709,DOWN,True,2,-60.44999999999709,DOWN,True,3,-69.99666666666356,DOWN,True
KXBTC15M-26AUG240515-15,UP,0.7649581833333333,249.4499999999971,UP,True,0.7649581833333333,249.4499999999971,UP,True,1,249.4499999999971,UP,True,1,249.4499999999971,UP,True,2,223.24499999999534,UP,True
KXBTC15M-26AUG240530-30,UP,0.0756003333333333,133.5399999999936,UP,True,0.960821,111.88999999999942,UP,True,2,122.71499999999651,UP,True,2,122.71499999999651,UP,True,3,125.44333333332906,UP,True
KXBTC15M-26AUG240545-45,UP,0.8796880666666667,96.08000000000176,UP,True,0.8796880666666667,96.08000000000176,UP,True,1,96.08000000000176,UP,True,1,96.08000000000176,UP,True,2,79.2699999999968,UP,True
KXBTC15M-26AUG240600-00,UP,0.2822529833333334,42.129999999990105,UP,True,1.1689794,37.679999999993015,UP,True,1,42.129999999990105,UP,True,2,39.90499999999156,UP,True,2,39.90499999999156,UP,True
KXBTC15M-26AUG240615-15,UP,0.5925358333333333,272.1800000000076,UP,True,0.5925358333333333,272.1800000000076,UP,True,1,272.1800000000076,UP,True,1,272.1800000000076,UP,True,2,245.62500000000728,UP,True
KXBTC15M-26AUG240630-30,UP,0.2831937499999999,26.879999999990105,UP,True,1.16571925,102.61999999999534,UP,True,1,26.879999999990105,UP,True,2,64.74999999999272,UP,True,2,64.74999999999272,UP,True
KXBTC15M-26AUG240645-45,DOWN,0.1369307,-134.88999999999942,DOWN,True,1.0277068166666663,-123.94999999999708,DOWN,True,1,-134.88999999999942,DOWN,True,2,-129.41999999999825,DOWN,True,3,-127.6566666666622,DOWN,True
KXBTC15M-26AUG240700-00,DOWN,0.8815118833333333,-138.4899999999907,DOWN,True,0.8815118833333333,-138.4899999999907,DOWN,True,1,-138.4899999999907,DOWN,True,1,-138.4899999999907,DOWN,True,2,-138.4899999999907,DOWN,True
KXBTC15M-26AUG240715-15,UP,0.1719292833333333,232.45999999999185,UP,True,1.0627065,196.2399999999907,UP,True,1,232.45999999999185,UP,True,2,214.34999999999127,UP,True,3,190.7366666666591,UP,True
KXBTC15M-26AUG240730-30,UP,0.37724645,31.919999999998254,UP,True,1.2646887333333334,24.760000000009317,UP,True,1,31.919999999998254,UP,True,2,28.340000000003783,UP,True,2,28.340000000003783,UP,True
KXBTC15M-26AUG240745-45,UP,0.237648,644.320000000007,UP,True,1.1231104,632.8600000000006,UP,True,1,644.320000000007,UP,True,2,638.5900000000038,UP,True,2,638.5900000000038,UP,True
KXBTC15M-26AUG240800-00,DOWN,0.1019418166666666,-61.89999999999418,DOWN,True,0.9879262,-190.97999999999595,DOWN,True,2,-126.43999999999507,DOWN,True,2,-126.43999999999507,DOWN,True,3,-183.57999999999205,DOWN,True
KXBTC15M-26AUG240815-15,DOWN,0.66526515,-297.3399999999965,DOWN,True,0.66526515,-297.3399999999965,DOWN,True,1,-297.3399999999965,DOWN,True,1,-297.3399999999965,DOWN,True,2,-274.27999999999884,DOWN,True
KXBTC15M-26AUG240830-30,UP,0.7555153333333333,275.3399999999965,UP,True,0.7555153333333333,275.3399999999965,UP,True,1,275.3399999999965,UP,True,1,275.3399999999965,UP,True,2,293.3249999999971,UP,True
KXBTC15M-26AUG240845-45,UP,0.0442026666666666,290.8899999999994,UP,True,0.9352372,297.3999999999942,UP,True,2,294.1449999999968,UP,True,2,294.1449999999968,UP,True,3,312.25,UP,True
KXBTC15M-26AUG240900-00,UP,10.567256466666668,200.6999999999971,UP,True,10.567256466666668,200.6999999999971,UP,True,0,,,,0,,,,0,,,
KXBTC15M-26AUG241145-45,DOWN,0.3558096333333333,-663.179999999993,DOWN,True,1.3436075833333334,-506.2899999999936,DOWN,True,1,-663.179999999993,DOWN,True,2,-584.7349999999933,DOWN,True,2,-584.7349999999933,DOWN,True
KXBTC15M-26AUG241200-00,DOWN,0.6350284833333333,-215.1599999999889,DOWN,True,0.6350284833333333,-215.1599999999889,DOWN,True,1,-215.1599999999889,DOWN,True,1,-215.1599999999889,DOWN,True,2,-232.91999999999098,DOWN,True
KXBTC15M-26AUG241215-15,UP,0.3391812833333333,412.5399999999936,UP,True,1.3153684333333333,426.8199999999924,UP,True,1,412.5399999999936,UP,True,2,419.679999999993,UP,True,2,419.679999999993,UP,True
